underlying,contract,type,strike,expiration,date,open,high,low,close,volume,vwap,transactions
AAPL,O:AAPL260624C00305000,call,305,2026-06-24,2026-06-09,5.05,5.05,1.01,1.24,31,1.6174,13
AAPL,O:AAPL260624C00310000,call,310,2026-06-24,2026-06-09,2.16,2.16,0.73,0.89,111,0.982,25
AAPL,O:AAPL260624C00315000,call,315,2026-06-24,2026-06-09,1.18,1.18,0.45,0.45,23,0.6852,9
AAPL,O:AAPL260624P00265000,put,265,2026-06-24,2026-06-09,0.44,0.83,0.42,0.7,29,0.7076,11
AAPL,O:AAPL260624P00270000,put,270,2026-06-24,2026-06-09,1.1,1.16,0.85,0.85,14,1.1136,5
AAPL,O:AAPL260624P00275000,put,275,2026-06-24,2026-06-09,0.77,2.24,0.77,1.46,29,1.4976,16
AAPL,O:AAPL260624P00280000,put,280,2026-06-24,2026-06-09,1.23,3.25,1.23,2.35,40,2.2117,17
AAPL,O:AAPL260624P00285000,put,285,2026-06-24,2026-06-09,0.69,3.95,0.69,3.95,30,2.809,23
AAPL,O:AAPL260624P00290000,put,290,2026-06-24,2026-06-09,1.94,7.27,1.94,5.7,57,5.0572,26
AAPL,O:AAPL260624P00295000,put,295,2026-06-24,2026-06-09,4.2,8.31,3.85,8.31,359,5.366,50
AAPL,O:AAPL260624P00300000,put,300,2026-06-24,2026-06-09,6.95,11.61,6.9,11.61,15,9.2873,6
AAPL,O:AAPL260624P00305000,put,305,2026-06-24,2026-06-09,13.42,13.42,13.42,13.42,4,13.42,1
AAPL,O:AAPL260624P00310000,put,310,2026-06-24,2026-06-09,18.3,21.28,18.3,19.64,4,19.715,3
AAPL,O:AAPL260626C00265000,call,265,2026-06-26,2026-05-11,29.95,29.95,29.95,29.95,10,29.95,2
AAPL,O:AAPL260626C00265000,call,265,2026-06-26,2026-05-12,32.75,32.75,32.75,32.75,1,32.75,1
AAPL,O:AAPL260626C00265000,call,265,2026-06-26,2026-05-13,33.62,33.62,33.62,33.62,1,33.62,1
AAPL,O:AAPL260626C00265000,call,265,2026-06-26,2026-05-15,38.75,39.7,38.75,39.7,16,38.8094,2
AAPL,O:AAPL260626C00265000,call,265,2026-06-26,2026-05-18,36.7,36.7,33.45,33.45,44,34.4855,4
AAPL,O:AAPL260626C00265000,call,265,2026-06-26,2026-05-19,34.72,34.72,34.72,34.72,2,34.72,1
AAPL,O:AAPL260626C00265000,call,265,2026-06-26,2026-05-20,36.8,36.8,36.8,36.8,1,36.8,1
AAPL,O:AAPL260626C00265000,call,265,2026-06-26,2026-05-21,38.99,41.3,38.99,41.3,3,40.1367,3
AAPL,O:AAPL260626C00265000,call,265,2026-06-26,2026-05-22,46.1,46.12,45.62,45.62,3,45.9467,3
AAPL,O:AAPL260626C00265000,call,265,2026-06-26,2026-05-26,47.5,47.5,47.5,47.5,3,47.5,1
AAPL,O:AAPL260626C00265000,call,265,2026-06-26,2026-05-28,46.74,46.74,46.69,46.69,18,46.6928,2
AAPL,O:AAPL260626C00265000,call,265,2026-06-26,2026-05-29,47.85,47.85,47.3,47.3,15,47.3367,2
AAPL,O:AAPL260626C00265000,call,265,2026-06-26,2026-06-01,41.65,43.87,41.65,43.87,4,43.315,2
AAPL,O:AAPL260626C00265000,call,265,2026-06-26,2026-06-02,44.95,45.75,44.95,45.42,194,45.1516,194
AAPL,O:AAPL260626C00265000,call,265,2026-06-26,2026-06-04,47.9,48.05,46.1,47.7,231,47.2007,160
AAPL,O:AAPL260626C00265000,call,265,2026-06-26,2026-06-05,49.7,49.7,49.19,49.19,2,49.445,2
AAPL,O:AAPL260626C00265000,call,265,2026-06-26,2026-06-08,47.91,51.7,37.8,37.8,280,48.9404,162
AAPL,O:AAPL260626C00265000,call,265,2026-06-26,2026-06-09,33.6,33.6,27.15,27.2,114,28.5228,8
AAPL,O:AAPL260626C00270000,call,270,2026-06-26,2026-05-12,27.07,28.49,27.07,28.48,64,28.4431,8
AAPL,O:AAPL260626C00270000,call,270,2026-06-26,2026-05-13,32.9,32.9,32.9,32.9,10,32.9,1
AAPL,O:AAPL260626C00270000,call,270,2026-06-26,2026-05-14,31.59,31.59,31.59,31.59,4,31.59,2
AAPL,O:AAPL260626C00270000,call,270,2026-06-26,2026-05-15,31.3,35.08,31.25,33.09,77,31.5345,14
AAPL,O:AAPL260626C00270000,call,270,2026-06-26,2026-05-18,31.05,31.05,28.56,30.53,15,30.7693,4
AAPL,O:AAPL260626C00270000,call,270,2026-06-26,2026-05-19,30.2,31,30,30.7,10,30.54,8
AAPL,O:AAPL260626C00270000,call,270,2026-06-26,2026-05-20,33.7,35,32.95,34.35,67,34.2552,8
AAPL,O:AAPL260626C00270000,call,270,2026-06-26,2026-05-21,34.71,35,34.64,35,14,34.9071,3
AAPL,O:AAPL260626C00270000,call,270,2026-06-26,2026-05-22,37.73,41.11,37.73,39.93,5,39.4,4
AAPL,O:AAPL260626C00270000,call,270,2026-06-26,2026-05-26,42.08,42.08,40.47,40.47,10,41.229,4
AAPL,O:AAPL260626C00270000,call,270,2026-06-26,2026-05-27,43.35,44,42.2,42.2,12,43.2892,4
AAPL,O:AAPL260626C00270000,call,270,2026-06-26,2026-05-28,42.32,42.8,42.32,42.8,2,42.56,2
AAPL,O:AAPL260626C00270000,call,270,2026-06-26,2026-05-29,42.32,42.32,42.32,42.32,10,42.32,1
AAPL,O:AAPL260626C00270000,call,270,2026-06-26,2026-06-01,39.28,39.28,37.72,37.72,6,39.02,2
AAPL,O:AAPL260626C00270000,call,270,2026-06-26,2026-06-02,40.35,45.85,40.05,45.85,206,40.3341,204
AAPL,O:AAPL260626C00270000,call,270,2026-06-26,2026-06-03,47.63,47.63,42.2,42.43,30,43.322,25
AAPL,O:AAPL260626C00270000,call,270,2026-06-26,2026-06-04,43,43.05,41.25,42.7,114,42.2332,74
AAPL,O:AAPL260626C00270000,call,270,2026-06-26,2026-06-05,41.05,41.05,39.44,39.44,3,40.2133,3
AAPL,O:AAPL260626C00270000,call,270,2026-06-26,2026-06-08,45.45,46.8,33,33,175,43.649,126
AAPL,O:AAPL260626C00270000,call,270,2026-06-26,2026-06-09,31.15,31.15,22.2,23.2,20,25.2065,17
AAPL,O:AAPL260626C00275000,call,275,2026-06-26,2026-05-11,22.5,23.5,22.23,22.23,5,22.538,4
AAPL,O:AAPL260626C00275000,call,275,2026-06-26,2026-05-12,22.73,24.32,22.73,24.32,82,23.644,13
AAPL,O:AAPL260626C00275000,call,275,2026-06-26,2026-05-13,26,28.99,24.94,26.8,38,27.055,10
AAPL,O:AAPL260626C00275000,call,275,2026-06-26,2026-05-14,25.28,27.17,25.28,27.17,26,26.6142,4
AAPL,O:AAPL260626C00275000,call,275,2026-06-26,2026-05-15,30.69,30.69,28.22,28.22,15,29.0353,3
AAPL,O:AAPL260626C00275000,call,275,2026-06-26,2026-05-18,24.73,24.73,24.57,24.57,2,24.65,2
AAPL,O:AAPL260626C00275000,call,275,2026-06-26,2026-05-20,28.4,30,28.4,29.83,3,29.41,3
AAPL,O:AAPL260626C00275000,call,275,2026-06-26,2026-05-21,29.06,29.06,29.06,29.06,1,29.06,1
AAPL,O:AAPL260626C00275000,call,275,2026-06-26,2026-05-22,33.29,37,33.29,34.87,16,35.2125,7
AAPL,O:AAPL260626C00275000,call,275,2026-06-26,2026-05-26,37.42,38.3,34.85,34.85,30,37.0723,5
AAPL,O:AAPL260626C00275000,call,275,2026-06-26,2026-05-27,38.23,38.23,37.28,37.39,6,37.5117,3
AAPL,O:AAPL260626C00275000,call,275,2026-06-26,2026-05-28,37.72,38.9,37.49,38.9,28,38.7664,4
AAPL,O:AAPL260626C00275000,call,275,2026-06-26,2026-05-29,37.74,37.74,36.7,37.02,13,37.5246,3
AAPL,O:AAPL260626C00275000,call,275,2026-06-26,2026-06-01,36.19,36.19,34.19,34.19,11,34.3718,2
AAPL,O:AAPL260626C00275000,call,275,2026-06-26,2026-06-02,35.5,39.08,35.5,39.08,166,36.286,165
AAPL,O:AAPL260626C00275000,call,275,2026-06-26,2026-06-03,37.34,37.6,37.34,37.6,22,37.4332,22
AAPL,O:AAPL260626C00275000,call,275,2026-06-26,2026-06-04,37.5,38.1,36.4,37.85,62,37.1774,57
AAPL,O:AAPL260626C00275000,call,275,2026-06-26,2026-06-05,39.77,39.79,36.32,36.32,48,38.7962,42
AAPL,O:AAPL260626C00275000,call,275,2026-06-26,2026-06-08,40.45,41.35,28.25,28.25,136,38.6574,135
AAPL,O:AAPL260626C00275000,call,275,2026-06-26,2026-06-09,25.75,25.75,16.43,18.54,25,18.6912,14
AAPL,O:AAPL260626C00280000,call,280,2026-06-26,2026-05-11,18.17,19.6,17.86,18.78,55,18.4111,18
AAPL,O:AAPL260626C00280000,call,280,2026-06-26,2026-05-12,18.8,19.96,18.8,19.96,6,19.4783,6
AAPL,O:AAPL260626C00280000,call,280,2026-06-26,2026-05-13,21.71,25,20.95,23.58,72,23.6221,10
AAPL,O:AAPL260626C00280000,call,280,2026-06-26,2026-05-14,22.67,23.45,22.67,23,7,23.0586,5
AAPL,O:AAPL260626C00280000,call,280,2026-06-26,2026-05-15,26,26,24.22,24.22,18,25.5528,9
AAPL,O:AAPL260626C00280000,call,280,2026-06-26,2026-05-18,22.7,23.05,20.3,20.3,5,22.358,4
AAPL,O:AAPL260626C00280000,call,280,2026-06-26,2026-05-19,23.51,23.51,21.93,21.95,19,22.0237,4
AAPL,O:AAPL260626C00280000,call,280,2026-06-26,2026-05-20,23.3,24.1,23,24.1,6,23.6333,5
AAPL,O:AAPL260626C00280000,call,280,2026-06-26,2026-05-21,24.95,27.79,24.95,27.79,11,26.9464,7
AAPL,O:AAPL260626C00280000,call,280,2026-06-26,2026-05-22,30,32.55,30,30.89,37,31.4251,14
AAPL,O:AAPL260626C00280000,call,280,2026-06-26,2026-05-27,34,34,32.2,32.72,6,33.2833,5
AAPL,O:AAPL260626C00280000,call,280,2026-06-26,2026-05-28,33.72,33.72,33.72,33.72,2,33.72,1
AAPL,O:AAPL260626C00280000,call,280,2026-06-26,2026-05-29,35.85,35.85,31.8,33.86,6,34.1067,5
AAPL,O:AAPL260626C00280000,call,280,2026-06-26,2026-06-01,30.91,30.91,28.58,29.65,15,29.084,10
AAPL,O:AAPL260626C00280000,call,280,2026-06-26,2026-06-02,30.75,36.1,30.45,35.81,170,31.5369,170
AAPL,O:AAPL260626C00280000,call,280,2026-06-26,2026-06-03,37.41,37.41,32.64,32.74,10,33.989,9
AAPL,O:AAPL260626C00280000,call,280,2026-06-26,2026-06-04,32.55,33.3,31.85,33,77,32.723,61
AAPL,O:AAPL260626C00280000,call,280,2026-06-26,2026-06-05,34.5,34.94,29.45,29.45,59,34.1346,43
AAPL,O:AAPL260626C00280000,call,280,2026-06-26,2026-06-08,35.4,38.45,23.6,23.6,232,35.0368,212
AAPL,O:AAPL260626C00280000,call,280,2026-06-26,2026-06-09,21.82,21.82,12.8,14.66,107,14.5624,35
AAPL,O:AAPL260626C00285000,call,285,2026-06-26,2026-05-11,14.08,15.03,13.75,14.74,13,14.4938,9
AAPL,O:AAPL260626C00285000,call,285,2026-06-26,2026-05-12,16.5,16.5,16.3,16.3,15,16.3333,3
AAPL,O:AAPL260626C00285000,call,285,2026-06-26,2026-05-13,17.36,20.78,17.36,20.78,16,18.4213,6
AAPL,O:AAPL260626C00285000,call,285,2026-06-26,2026-05-14,19.07,19.07,19,19,4,19.0175,2
AAPL,O:AAPL260626C00285000,call,285,2026-06-26,2026-05-15,17.8,22.17,17.8,20.32,44,20.9575,12
AAPL,O:AAPL260626C00285000,call,285,2026-06-26,2026-05-18,20.18,20.18,16.47,17.65,25,18.8296,7
AAPL,O:AAPL260626C00285000,call,285,2026-06-26,2026-05-19,17.25,17.36,17.25,17.36,3,17.32,3
AAPL,O:AAPL260626C00285000,call,285,2026-06-26,2026-05-20,19.5,20.03,18.85,20.02,37,19.2095,5
AAPL,O:AAPL260626C00285000,call,285,2026-06-26,2026-05-21,21.75,23.53,21.75,23.47,25,22.336,7
AAPL,O:AAPL260626C00285000,call,285,2026-06-26,2026-05-22,25.58,28.51,25.58,26.47,25,27.05,8
AAPL,O:AAPL260626C00285000,call,285,2026-06-26,2026-05-26,28.06,28.06,27.23,27.23,6,27.5483,3
AAPL,O:AAPL260626C00285000,call,285,2026-06-26,2026-05-27,28.25,29.35,27.09,27.09,186,28.957,17
AAPL,O:AAPL260626C00285000,call,285,2026-06-26,2026-05-28,28,28.7,27.45,28.7,62,27.845,34
AAPL,O:AAPL260626C00285000,call,285,2026-06-26,2026-05-29,29.05,31.55,26.5,27.02,17,28.4153,10
AAPL,O:AAPL260626C00285000,call,285,2026-06-26,2026-06-01,26.4,27.19,23.15,25.2,53,26.0196,9
AAPL,O:AAPL260626C00285000,call,285,2026-06-26,2026-06-02,26.15,31.49,26.1,31.49,28,27.2811,11
AAPL,O:AAPL260626C00285000,call,285,2026-06-26,2026-06-03,28.75,28.75,26.5,26.85,59,27.6442,10
AAPL,O:AAPL260626C00285000,call,285,2026-06-26,2026-06-04,29,29,27.01,28.48,50,28.8744,8
AAPL,O:AAPL260626C00285000,call,285,2026-06-26,2026-06-05,30.32,30.32,24.88,25.55,210,29.1996,9
AAPL,O:AAPL260626C00285000,call,285,2026-06-26,2026-06-08,28.53,33.75,21.48,21.65,29,24.4266,12
AAPL,O:AAPL260626C00285000,call,285,2026-06-26,2026-06-09,17.77,17.77,9.59,10.55,413,11.71,54
AAPL,O:AAPL260626C00290000,call,290,2026-06-26,2026-05-11,12,12.6,10.9,12.14,130,11.6075,47
AAPL,O:AAPL260626C00290000,call,290,2026-06-26,2026-05-12,12.28,13.4,12.28,13.26,127,12.8792,24
AAPL,O:AAPL260626C00290000,call,290,2026-06-26,2026-05-13,13.05,17.3,13.05,16.32,138,15.9078,36
AAPL,O:AAPL260626C00290000,call,290,2026-06-26,2026-05-14,15.85,15.91,14.1,15.77,12,15.4558,11
AAPL,O:AAPL260626C00290000,call,290,2026-06-26,2026-05-15,15.2,18.47,15.2,16.27,47,16.9643,28
AAPL,O:AAPL260626C00290000,call,290,2026-06-26,2026-05-18,15.67,15.69,13.1,14.12,102,13.7516,18
AAPL,O:AAPL260626C00290000,call,290,2026-06-26,2026-05-19,15.78,15.78,13.9,14.26,31,14.1313,8
AAPL,O:AAPL260626C00290000,call,290,2026-06-26,2026-05-20,16,17.5,15,17.08,38,15.9247,21
AAPL,O:AAPL260626C00290000,call,290,2026-06-26,2026-05-21,18.3,19.6,18.3,19.59,36,18.7989,8
AAPL,O:AAPL260626C00290000,call,290,2026-06-26,2026-05-22,21.5,23.91,21.5,22.16,27,22.3641,18
AAPL,O:AAPL260626C00290000,call,290,2026-06-26,2026-05-26,23.28,24.45,22.49,22.49,10,23.474,7
AAPL,O:AAPL260626C00290000,call,290,2026-06-26,2026-05-27,23.3,25.5,23.3,23.55,5,24.336,5
AAPL,O:AAPL260626C00290000,call,290,2026-06-26,2026-05-28,24.07,24.07,22.14,23.28,289,22.6105,25
AAPL,O:AAPL260626C00290000,call,290,2026-06-26,2026-05-29,26.51,26.8,22.08,22.28,380,22.9518,53
AAPL,O:AAPL260626C00290000,call,290,2026-06-26,2026-06-01,21.89,21.89,18.83,20.46,26,19.5915,11
AAPL,O:AAPL260626C00290000,call,290,2026-06-26,2026-06-02,21.25,26.99,21.25,25.55,70,23.0574,21
AAPL,O:AAPL260626C00290000,call,290,2026-06-26,2026-06-03,28.5,28.5,22.25,23.27,17,23.9647,11
AAPL,O:AAPL260626C00290000,call,290,2026-06-26,2026-06-04,23,24.05,22.6,23.75,106,23.5342,90
AAPL,O:AAPL260626C00290000,call,290,2026-06-26,2026-06-05,25.1,25.94,20.81,20.83,257,21.0189,28
AAPL,O:AAPL260626C00290000,call,290,2026-06-26,2026-06-08,25.95,27.6,15,15.1,317,21.6958,168
AAPL,O:AAPL260626C00290000,call,290,2026-06-26,2026-06-09,11.89,11.89,6.2,7.6,660,7.4864,178
AAPL,O:AAPL260626C00292500,call,292.5,2026-06-26,2026-06-08,13.58,13.58,13.58,13.58,1,13.58,1
AAPL,O:AAPL260626C00292500,call,292.5,2026-06-26,2026-06-09,11.75,11.75,5.2,5.8,626,6.937,143
AAPL,O:AAPL260626C00295000,call,295,2026-06-26,2026-05-11,9.4,10.05,8.44,9.25,105,8.9966,42
AAPL,O:AAPL260626C00295000,call,295,2026-06-26,2026-05-12,9.65,10.52,9.55,10.35,261,10.125,154
AAPL,O:AAPL260626C00295000,call,295,2026-06-26,2026-05-13,9.85,14.05,9.85,13.07,302,11.8693,168
AAPL,O:AAPL260626C00295000,call,295,2026-06-26,2026-05-14,13.2,13.2,11,12.15,161,12.0972,61
AAPL,O:AAPL260626C00295000,call,295,2026-06-26,2026-05-15,11.45,15.15,11.4,13.04,125,12.8701,57
AAPL,O:AAPL260626C00295000,call,295,2026-06-26,2026-05-18,11.2,12,9.7,11.08,165,10.6899,61
AAPL,O:AAPL260626C00295000,call,295,2026-06-26,2026-05-19,10.48,12.8,10.29,11.55,114,11.0237,27
AAPL,O:AAPL260626C00295000,call,295,2026-06-26,2026-05-20,11.4,14.12,11.4,13.64,117,12.6501,36
AAPL,O:AAPL260626C00295000,call,295,2026-06-26,2026-05-21,12.84,15.75,12.84,15.1,1833,14.9197,45
AAPL,O:AAPL260626C00295000,call,295,2026-06-26,2026-05-22,16.25,20,16.25,18.1,99,18.4563,36
AAPL,O:AAPL260626C00295000,call,295,2026-06-26,2026-05-26,18.65,20.2,17.6,17.6,53,18.9896,22
AAPL,O:AAPL260626C00295000,call,295,2026-06-26,2026-05-27,17.25,20.93,17.25,18.29,34,19.8585,16
AAPL,O:AAPL260626C00295000,call,295,2026-06-26,2026-05-28,18.4,20,18.4,19.9,171,19.0525,30
AAPL,O:AAPL260626C00295000,call,295,2026-06-26,2026-05-29,22.08,22.26,18.3,19.61,36,20.9975,17
AAPL,O:AAPL260626C00295000,call,295,2026-06-26,2026-06-01,18.22,18.22,14.55,15,118,15.3692,17
AAPL,O:AAPL260626C00295000,call,295,2026-06-26,2026-06-02,17.15,22.4,16.7,22.27,28,19.0989,15
AAPL,O:AAPL260626C00295000,call,295,2026-06-26,2026-06-03,23,23,17.8,19.02,31,20.0516,14
AAPL,O:AAPL260626C00295000,call,295,2026-06-26,2026-06-04,18.55,19.25,18.55,19.15,17,18.8735,5
AAPL,O:AAPL260626C00295000,call,295,2026-06-26,2026-06-05,20.2,21.05,17.1,17.1,42,19.9843,21
AAPL,O:AAPL260626C00295000,call,295,2026-06-26,2026-06-08,19.12,22,11.52,11.52,72,15.3776,21
AAPL,O:AAPL260626C00295000,call,295,2026-06-26,2026-06-09,8.25,8.4,4.1,5.15,707,6.0431,218
AAPL,O:AAPL260626C00297500,call,297.5,2026-06-26,2026-06-08,12.1,12.1,9.35,9.35,4,11,4
AAPL,O:AAPL260626C00297500,call,297.5,2026-06-26,2026-06-09,7.68,8.6,3.33,4,231,5.6277,66
AAPL,O:AAPL260626C00300000,call,300,2026-06-26,2026-05-11,7.13,7.69,6.25,7.23,284,6.785,69
AAPL,O:AAPL260626C00300000,call,300,2026-06-26,2026-05-12,7.25,8.14,7.25,7.94,266,7.6341,63
AAPL,O:AAPL260626C00300000,call,300,2026-06-26,2026-05-13,7.49,11.2,7.49,10.25,558,9.8617,121
AAPL,O:AAPL260626C00300000,call,300,2026-06-26,2026-05-14,10.45,10.45,8.5,9.75,305,9.5936,68
AAPL,O:AAPL260626C00300000,call,300,2026-06-26,2026-05-15,8.55,11.88,8.55,10,592,10.9891,120
AAPL,O:AAPL260626C00300000,call,300,2026-06-26,2026-05-18,9.25,9.74,7.44,8.4,271,8.3157,68
AAPL,O:AAPL260626C00300000,call,300,2026-06-26,2026-05-19,8.1,9.8,7.69,8.9,193,8.6255,67
AAPL,O:AAPL260626C00300000,call,300,2026-06-26,2026-05-20,9.5,10.89,8.75,10.7,426,9.6646,98
AAPL,O:AAPL260626C00300000,call,300,2026-06-26,2026-05-21,9.99,12.4,9.99,12.1,470,11.3214,94
AAPL,O:AAPL260626C00300000,call,300,2026-06-26,2026-05-22,13,16.1,13,14.28,535,14.9494,118
AAPL,O:AAPL260626C00300000,call,300,2026-06-26,2026-05-26,14.21,16.25,13.35,13.35,246,15.3988,78
AAPL,O:AAPL260626C00300000,call,300,2026-06-26,2026-05-27,14.5,17.2,14,15.55,149,15.9853,49
AAPL,O:AAPL260626C00300000,call,300,2026-06-26,2026-05-28,14.5,16.5,14.5,16.25,97,15.92,26
AAPL,O:AAPL260626C00300000,call,300,2026-06-26,2026-05-29,17.8,17.82,13.95,15.57,118,15.3325,45
AAPL,O:AAPL260626C00300000,call,300,2026-06-26,2026-06-01,14,14,11,12.7,68,12.2972,24
AAPL,O:AAPL260626C00300000,call,300,2026-06-26,2026-06-02,13.5,18.45,13.4,18,105,16.1561,37
AAPL,O:AAPL260626C00300000,call,300,2026-06-26,2026-06-03,17.63,19.65,13.95,14.39,56,15.3873,26
AAPL,O:AAPL260626C00300000,call,300,2026-06-26,2026-06-04,16.61,16.61,14.3,15.15,93,15.107,26
AAPL,O:AAPL260626C00300000,call,300,2026-06-26,2026-06-05,16.5,17.45,12.84,13.1,191,15.7126,71
AAPL,O:AAPL260626C00300000,call,300,2026-06-26,2026-06-08,17.59,18.67,7.9,8,599,10.6298,173
AAPL,O:AAPL260626C00300000,call,300,2026-06-26,2026-06-09,7.25,7.3,2.56,3,3452,3.6416,678
AAPL,O:AAPL260626C00302500,call,302.5,2026-06-26,2026-06-08,14.95,14.95,6.6,6.6,113,8.7017,37
AAPL,O:AAPL260626C00302500,call,302.5,2026-06-26,2026-06-09,5.35,5.59,2,2.33,157,2.7475,81
AAPL,O:AAPL260626C00305000,call,305,2026-06-26,2026-05-11,5.15,5.7,4.76,5.4,1046,5.2756,126
AAPL,O:AAPL260626C00305000,call,305,2026-06-26,2026-05-12,5.72,6.15,5.5,5.9,182,5.8449,38
AAPL,O:AAPL260626C00305000,call,305,2026-06-26,2026-05-13,5.75,8.89,5.55,7.85,167,7.5777,56
AAPL,O:AAPL260626C00305000,call,305,2026-06-26,2026-05-14,7.65,8,6.43,7.39,329,7.2355,48
AAPL,O:AAPL260626C00305000,call,305,2026-06-26,2026-05-15,6.64,9.35,6.25,7.8,667,8.5345,97
AAPL,O:AAPL260626C00305000,call,305,2026-06-26,2026-05-18,7.5,7.5,5.35,5.78,134,5.9048,31
AAPL,O:AAPL260626C00305000,call,305,2026-06-26,2026-05-19,6.46,7.2,5.71,6.45,132,6.0503,31
AAPL,O:AAPL260626C00305000,call,305,2026-06-26,2026-05-20,7.1,8.2,6.45,7.87,79,7.5442,40
AAPL,O:AAPL260626C00305000,call,305,2026-06-26,2026-05-21,7.37,9.39,7.37,9.1,442,8.6635,80
AAPL,O:AAPL260626C00305000,call,305,2026-06-26,2026-05-22,9.35,12.8,9.35,10.61,694,11.064,152
AAPL,O:AAPL260626C00305000,call,305,2026-06-26,2026-05-26,11.65,13.1,10,10.2,163,11.2749,59
AAPL,O:AAPL260626C00305000,call,305,2026-06-26,2026-05-27,10.4,13.25,10.4,11.45,66,12.2032,27
AAPL,O:AAPL260626C00305000,call,305,2026-06-26,2026-05-28,11.81,12.86,11.09,12.8,192,11.561,50
AAPL,O:AAPL260626C00305000,call,305,2026-06-26,2026-05-29,12.92,14.48,10.6,11.78,119,11.9302,46
AAPL,O:AAPL260626C00305000,call,305,2026-06-26,2026-06-01,10.22,11,8.15,8.71,225,9.1789,96
AAPL,O:AAPL260626C00305000,call,305,2026-06-26,2026-06-02,9.47,14.75,9.47,14.5,186,11.1119,87
AAPL,O:AAPL260626C00305000,call,305,2026-06-26,2026-06-03,14.98,15.85,10.29,11,85,12.018,39
AAPL,O:AAPL260626C00305000,call,305,2026-06-26,2026-06-04,12.98,12.98,10.68,12,137,11.5109,62
AAPL,O:AAPL260626C00305000,call,305,2026-06-26,2026-06-05,12.22,13.9,9.53,9.55,260,10.7807,70
AAPL,O:AAPL260626C00305000,call,305,2026-06-26,2026-06-08,12.4,14.8,5.3,5.3,390,8.4454,131
AAPL,O:AAPL260626C00305000,call,305,2026-06-26,2026-06-09,4.75,4.9,1.51,2,698,2.3898,270
AAPL,O:AAPL260626C00307500,call,307.5,2026-06-26,2026-06-08,12.08,12.23,4.35,4.35,149,8.4694,55
AAPL,O:AAPL260626C00307500,call,307.5,2026-06-26,2026-06-09,3.86,3.86,1.18,1.44,129,2.2016,59
AAPL,O:AAPL260626C00310000,call,310,2026-06-26,2026-05-11,4.25,4.25,3.43,3.95,93,3.9334,32
AAPL,O:AAPL260626C00310000,call,310,2026-06-26,2026-05-12,4.05,4.6,4,4.25,78,4.2274,22
AAPL,O:AAPL260626C00310000,call,310,2026-06-26,2026-05-13,4.92,6.75,4.45,5.95,2742,5.1162,99
AAPL,O:AAPL260626C00310000,call,310,2026-06-26,2026-05-14,6.01,6.01,4.95,5.6,282,5.6445,55
AAPL,O:AAPL260626C00310000,call,310,2026-06-26,2026-05-15,5.15,7,4.7,5.87,3584,5.8992,123
AAPL,O:AAPL260626C00310000,call,310,2026-06-26,2026-05-18,5.6,5.9,3.7,4.32,140,4.4523,56
AAPL,O:AAPL260626C00310000,call,310,2026-06-26,2026-05-19,4.36,5.25,4.05,4.35,180,4.3847,79
AAPL,O:AAPL260626C00310000,call,310,2026-06-26,2026-05-20,4.65,5.85,4.6,5.74,169,5.1606,46
AAPL,O:AAPL260626C00310000,call,310,2026-06-26,2026-05-21,5.95,6.89,5.05,6.47,166,5.8734,81
AAPL,O:AAPL260626C00310000,call,310,2026-06-26,2026-05-22,7.65,9.8,7.5,8.35,1037,8.5682,273
AAPL,O:AAPL260626C00310000,call,310,2026-06-26,2026-05-26,8.4,9.8,7.45,7.55,1134,8.8753,209
AAPL,O:AAPL260626C00310000,call,310,2026-06-26,2026-05-27,7.7,10.56,7.7,8.93,627,9.402,188
AAPL,O:AAPL260626C00310000,call,310,2026-06-26,2026-05-28,8.9,9.75,7.9,9.57,958,9.2592,107
AAPL,O:AAPL260626C00310000,call,310,2026-06-26,2026-05-29,9.35,11.04,7.6,8.91,3346,9.2367,173
AAPL,O:AAPL260626C00310000,call,310,2026-06-26,2026-06-01,8.3,8.3,5.7,6,3790,6.8109,279
AAPL,O:AAPL260626C00310000,call,310,2026-06-26,2026-06-02,6.52,11.4,6.52,11.1,1642,9.289,242
AAPL,O:AAPL260626C00310000,call,310,2026-06-26,2026-06-03,10.6,12.02,7.63,8.2,294,8.9636,146
AAPL,O:AAPL260626C00310000,call,310,2026-06-26,2026-06-04,10,10,7.82,8.35,1435,8.8011,132
AAPL,O:AAPL260626C00310000,call,310,2026-06-26,2026-06-05,9.06,10.6,6.9,6.9,741,9.1674,190
AAPL,O:AAPL260626C00310000,call,310,2026-06-26,2026-06-08,7.2,12.45,3.55,3.6,1199,7.2648,330
AAPL,O:AAPL260626C00310000,call,310,2026-06-26,2026-06-09,3.06,3.3,0.88,1.1,4860,1.2989,1064
AAPL,O:AAPL260626C00312500,call,312.5,2026-06-26,2026-06-08,8.06,10,2.79,2.79,277,6.3769,117
AAPL,O:AAPL260626C00312500,call,312.5,2026-06-26,2026-06-09,2.32,2.34,0.69,0.8,636,1.2033,69
AAPL,O:AAPL260626C00315000,call,315,2026-06-26,2026-05-11,2.76,3.09,2.48,2.65,46,2.7428,22
AAPL,O:AAPL260626C00315000,call,315,2026-06-26,2026-05-12,2.7,3.27,2.7,3.14,74,3.0861,28
AAPL,O:AAPL260626C00315000,call,315,2026-06-26,2026-05-13,3.15,5.15,3.15,4.39,156,4.229,54
AAPL,O:AAPL260626C00315000,call,315,2026-06-26,2026-05-14,3.7,4.6,3.7,4.15,734,4.1242,69
